Date,Unnamed: 0,Close
2015-03-05,169.0,181.171615600586
2015-03-06,170.0,181.3920745849609
2015-03-07,171.0,183.7452545166016
2015-03-08,172.0,182.21026611328125
2015-03-09,173.0,191.72921752929688
2015-03-10,174.0,193.57749938964844
2015-03-11,175.0,198.4990997314453
2015-03-12,176.0,197.698974609375
2015-03-13,177.0,193.5406646728516
2015-03-14,178.0,191.19921875
2015-03-15,179.0,194.138427734375
2015-03-16,180.0,196.0684051513672
2015-03-17,181.0,193.6020965576172
2015-03-18,182.0,171.36868286132812
2015-03-19,183.0,176.85238647460938
2015-03-20,184.0,175.0946502685547
2015-03-21,185.0,173.94139099121094
2015-03-22,186.0,179.357421875
2015-03-23,187.0,178.4452667236328
2015-03-24,188.0,165.59571838378906
2015-03-25,189.0,165.52171325683594
2015-03-26,190.0,167.3278045654297
2015-03-27,191.0,166.06991577148438
2015-03-28,192.0,169.9482421875
2015-03-29,193.0,163.12454223632812
2015-03-30,194.0,167.2021026611328
2015-03-31,195.0,164.70460510253906
2015-04-01,196.0,166.7152099609375
2015-04-02,197.0,170.6495361328125
2015-04-03,198.0,170.46853637695312
2015-04-04,199.0,170.0496063232422
2015-04-05,200.0,174.68695068359375
2015-04-06,201.0,171.63241577148438
2015-04-07,202.0,170.85975646972656
2015-04-08,203.0,164.75390625
2015-04-09,204.0,165.61952209472656
2015-04-10,205.0,161.37261962890625
2015-04-11,206.0,161.7007293701172
2015-04-12,207.0,161.3838653564453
2015-04-13,208.0,153.13446044921875
2015-04-14,209.0,148.39122009277344
2015-04-15,210.0,150.97328186035156
2015-04-16,211.0,153.1682586669922
2015-04-17,212.0,148.99525451660156
2015-04-18,213.0,149.31211853027344
2015-04-19,214.0,148.7669677734375
2015-04-20,215.0,150.6748046875
2015-04-21,216.0,157.61305236816406
2015-04-22,217.0,155.77462768554688
2015-04-23,218.0,157.107177734375
2015-04-24,219.0,152.29026794433594
2015-04-25,220.0,149.07809448242188
2015-04-26,221.0,144.62826538085938
2015-04-27,222.0,150.65773010253906
2015-04-28,223.0,147.35760498046875
2015-04-29,224.0,146.40042114257812
2015-04-30,225.0,153.8303680419922
2015-05-01,226.0,153.29876708984375
2015-05-02,227.0,155.18197631835938
2015-05-03,228.0,158.6416778564453
2015-05-04,229.0,158.1016082763672
2015-05-05,230.0,155.69102478027344
2015-05-06,231.0,150.81517028808594
2015-05-07,232.0,154.1730499267578
2015-05-08,233.0,157.75845336914062
2015-05-09,234.0,156.44456481933594
2015-05-10,235.0,155.7128143310547
2015-05-11,236.0,155.47865295410156
2015-05-12,237.0,153.90782165527344
2015-05-13,238.0,150.23324584960938
2015-05-14,239.0,150.25938415527344
2015-05-15,240.0,151.14820861816406
2015-05-16,241.0,150.22454833984375
2015-05-17,242.0,150.48423767089844
2015-05-18,243.0,148.85894775390625
2015-05-19,244.0,149.5660400390625
2015-05-20,245.0,150.58103942871094
2015-05-21,246.0,150.34112548828125
2015-05-22,247.0,155.18336486816406
2015-05-23,248.0,154.23036193847656
2015-05-24,249.0,155.76507568359375
2015-05-25,250.0,153.31048583984375
2015-05-26,251.0,154.08148193359375
2015-05-27,252.0,154.62205505371094
2015-05-28,253.0,154.9964141845703
2015-05-29,254.0,155.07618713378906
2015-05-30,255.0,152.622802734375
2015-05-31,256.0,150.5986328125
2015-06-01,257.0,146.7487335205078
2015-06-02,258.0,147.26602172851562
2015-06-03,259.0,147.40846252441406
2015-06-04,260.0,146.0537872314453
2015-06-05,261.0,147.31629943847656
2015-06-06,262.0,147.75311279296875
2015-06-07,263.0,146.04612731933594
2015-06-08,264.0,148.94009399414062
2015-06-09,265.0,148.89683532714844
2015-06-10,266.0,147.64341735839844
2015-06-11,267.0,148.0725860595703
2015-06-12,268.0,147.8223419189453
2015-06-13,269.0,149.3778076171875
2015-06-14,270.0,150.05332946777344
2015-06-15,271.0,151.8485565185547
2015-06-16,272.0,160.4598388671875
2015-06-17,273.0,157.32659912109375
2015-06-18,274.0,156.82516479492188
2015-06-19,275.0,154.0146026611328
2015-06-20,276.0,154.39617919921875
2015-06-21,277.0,153.71392822265625
2015-06-22,278.0,156.09556579589844
2015-06-23,279.0,155.2761688232422
2015-06-24,280.0,153.1649932861328
2015-06-25,281.0,154.24623107910156
2015-06-26,282.0,154.69232177734375
2015-06-27,283.0,159.38909912109375
2015-06-28,284.0,158.7675323486328
2015-06-29,285.0,163.46432495117188
2015-06-30,286.0,167.77549743652344
2015-07-01,287.0,165.75082397460938
2015-07-02,288.0,163.63124084472656
2015-07-03,289.0,164.58169555664062
2015-07-04,290.0,167.50303649902344
2015-07-05,291.0,174.8861541748047
2015-07-06,292.0,172.49935913085938
2015-07-07,293.0,172.2130889892578
2015-07-08,294.0,176.24642944335938
2015-07-09,295.0,175.1988067626953
2015-07-10,296.0,183.5066070556641
2015-07-11,297.0,188.8019256591797
2015-07-12,298.0,200.44297790527344
2015-07-13,299.0,188.738525390625
2015-07-14,300.0,183.89456176757807
2015-07-15,301.0,182.97740173339844
2015-07-16,302.0,178.15939331054688
2015-07-17,303.0,179.056884765625
2015-07-18,304.0,176.12826538085938
2015-07-19,305.0,175.40484619140625
2015-07-20,306.0,179.21307373046875
2015-07-21,307.0,177.35035705566406
2015-07-22,308.0,177.5811767578125
2015-07-23,309.0,177.9354248046875
2015-07-24,310.0,185.86590576171875
2015-07-25,311.0,186.1360321044922
2015-07-26,312.0,188.57418823242188
2015-07-27,313.0,188.71649169921875
2015-07-28,314.0,188.6626892089844
2015-07-29,315.0,185.6703186035156
2015-07-30,316.0,184.4135284423828
2015-07-31,317.0,182.17599487304688
2015-08-01,318.0,180.2246551513672
2015-08-02,319.0,180.9540405273437
2015-08-03,320.0,180.424072265625
2015-08-04,321.0,183.25494384765625
2015-08-05,322.0,180.693588256836
2015-08-06,323.0,179.622802734375
2015-08-07,324.0,180.4356231689453
2015-08-08,325.0,168.4394989013672
2015-08-09,326.0,171.1869659423828
2015-08-10,327.0,169.7169952392578
2015-08-11,328.0,173.53570556640625
2015-08-12,329.0,170.67726135253906
2015-08-13,330.0,169.18443298339844
2015-08-14,331.0,169.83953857421875
2015-08-15,332.0,167.2000274658203
2015-08-16,333.0,165.23297119140625
2015-08-17,334.0,165.58152770996094
2015-08-18,335.0,134.780029296875
2015-08-19,336.0,144.56887817382812
2015-08-20,337.0,150.05738830566406
2015-08-21,338.0,148.18031311035156
2015-08-22,339.0,146.79197692871094
2015-08-23,340.0,145.6088104248047
2015-08-24,341.0,133.5967254638672
2015-08-25,342.0,141.1971893310547
2015-08-26,343.0,145.9139404296875
2015-08-27,344.0,145.86865234375
2015-08-28,345.0,150.34500122070312
2015-08-29,346.0,149.2950439453125
2015-08-30,347.0,148.4208221435547
2015-08-31,348.0,149.7760467529297
2015-09-01,349.0,149.1084442138672
2015-09-02,350.0,149.8392333984375
2015-09-03,351.0,148.9138641357422
2015-09-04,352.0,151.8114776611328
2015-09-05,353.0,154.9235382080078
2015-09-06,354.0,157.86216735839844
2015-09-07,355.0,157.0707244873047
2015-09-08,356.0,158.24801635742188
2015-09-09,357.0,155.11788940429688
2015-09-10,358.0,154.47402954101562
2015-09-11,359.0,155.6306610107422
2015-09-12,360.0,152.46888732910156
2015-09-13,361.0,149.2566680908203
2015-09-14,362.0,149.5454864501953
2015-09-15,363.0,150.11341857910156
2015-09-16,364.0,147.69583129882812
2015-09-17,365.0,147.64535522460938
2015-09-18,366.0,149.9678192138672
2015-09-19,367.0,149.0138397216797
2015-09-20,368.0,148.93841552734375
2015-09-21,369.0,146.45921325683594
2015-09-22,370.0,150.24952697753906
2015-09-23,371.0,151.05477905273438
2015-09-24,372.0,154.0218048095703
2015-09-25,373.0,154.90382385253906
2015-09-26,374.0,154.37417602539062
2015-09-27,375.0,153.12960815429688
2015-09-28,376.0,157.73497009277344
2015-09-29,377.0,156.2084197998047
2015-09-30,378.0,156.13465881347656
2015-10-01,379.0,156.9637908935547
2015-10-02,380.0,156.3092041015625
2015-10-03,381.0,157.2557830810547
2015-10-04,382.0,156.91452026367188
2015-10-05,383.0,158.63723754882812
2015-10-06,384.0,161.62835693359375
2015-10-07,385.0,158.66844177246094
2015-10-08,386.0,157.8733367919922
2015-10-09,387.0,159.40077209472656
2015-10-10,388.0,160.06077575683594
2015-10-11,389.0,161.27032470703125
2015-10-12,390.0,159.98695373535156
2015-10-13,391.0,163.57962036132812
2015-10-14,392.0,162.836181640625
2015-10-15,393.0,164.427490234375
2015-10-16,394.0,170.26296997070312
2015-10-17,395.0,175.2963409423828
2015-10-18,396.0,169.53475952148438
2015-10-19,397.0,170.31097412109375
2015-10-20,398.0,174.48876953125
2015-10-21,399.0,172.6908416748047
2015-10-22,400.0,178.14524841308594
2015-10-23,401.0,180.57470703125
2015-10-24,402.0,183.9433135986328
2015-10-25,403.0,185.278549194336
2015-10-26,404.0,185.85107421875
2015-10-27,405.0,191.88034057617188
2015-10-28,406.0,199.527099609375
2015-10-29,407.0,204.8661956787109
2015-10-30,408.0,212.6377716064453
2015-10-31,409.0,203.66004943847656
2015-11-01,410.0,210.82598876953125
2015-11-02,411.0,234.2796936035156
2015-11-03,412.0,261.68719482421875
2015-11-04,413.0,267.5092468261719
2015-11-05,414.0,254.02984619140625
2015-11-06,415.0,248.71812438964844
2015-11-07,416.0,256.6963195800781
2015-11-08,417.0,248.0850524902344
2015-11-09,418.0,251.55926513671875
2015-11-10,419.0,222.60194396972656
2015-11-11,420.0,204.3916015625
2015-11-12,421.0,222.04478454589844
2015-11-13,422.0,221.0970916748047
2015-11-14,423.0,218.5713348388672
2015-11-15,424.0,210.4278564453125
2015-11-16,425.0,217.5850372314453
2015-11-17,426.0,220.2681884765625
2015-11-18,427.0,219.5904693603516
2015-11-19,428.0,213.3924255371093
2015-11-20,429.0,212.010009765625
2015-11-21,430.0,215.23931884765625
2015-11-22,431.0,213.67922973632807
2015-11-23,432.0,213.59825134277344
2015-11-24,433.0,212.2884063720703
2015-11-25,434.0,217.0387420654297
2015-11-26,435.0,233.58102416992188
2015-11-27,436.0,238.1390075683593
2015-11-28,437.0,237.69937133789065
2015-11-29,438.0,246.96954345703125
2015-11-30,439.0,250.6283721923828
2015-12-01,440.0,240.44044494628903
2015-12-02,441.0,240.33924865722656
2015-12-03,442.0,238.62921142578125
2015-12-04,443.0,240.359375
2015-12-05,444.0,257.4116516113281
2015-12-06,445.0,257.3699035644531
2015-12-07,446.0,262.9019775390625
2015-12-08,447.0,276.93121337890625
2015-12-09,448.0,275.0925598144531
2015-12-10,449.0,274.09881591796875
2015-12-11,450.0,297.03448486328125
2015-12-12,451.0,285.9001159667969
2015-12-13,452.0,285.5342102050781
2015-12-14,453.0,293.0927124023437
2015-12-15,454.0,309.3272705078125
2015-12-16,455.0,303.8565368652344
2015-12-17,456.0,305.5184936523437
2015-12-18,457.0,311.2561340332031
2015-12-19,458.0,310.3873596191406
2015-12-20,459.0,297.0242919921875
2015-12-21,460.0,294.5269775390625
2015-12-22,461.0,294.5829772949219
2015-12-23,462.0,297.43243408203125
2015-12-24,463.0,304.70465087890625
2015-12-25,464.0,305.15203857421875
2015-12-26,465.0,279.4494934082031
2015-12-27,466.0,283.3554382324219
2015-12-28,467.0,283.6371459960937
2015-12-29,468.0,292.1415710449219
2015-12-30,469.0,287.96490478515625
2015-12-31,470.0,291.94940185546875
2016-01-01,471.0,294.6035461425781
2016-01-02,472.0,293.99578857421875
2016-01-03,473.0,291.9089050292969
2016-01-04,474.0,294.3994445800781
2016-01-05,475.0,294.4311828613281
2016-01-06,476.0,293.4051208496094
2016-01-07,477.0,313.3237609863281
2016-01-08,478.0,312.2279052734375
2016-01-09,479.0,308.35699462890625
2016-01-10,480.0,308.51251220703125
2016-01-11,481.0,308.409912109375
2016-01-12,482.0,301.84979248046875
2016-01-13,483.0,300.1325988769531
2016-01-14,484.0,298.3884582519531
2016-01-15,485.0,255.56326293945312
2016-01-16,486.0,271.84063720703125
2016-01-17,487.0,267.9415588378906
2016-01-18,488.0,271.7349853515625
2016-01-19,489.0,268.1259460449219
2016-01-20,490.0,295.9991760253906
2016-01-21,491.0,288.4294128417969
2016-01-22,492.0,268.1144104003906
2016-01-23,493.0,271.6185302734375
2016-01-24,494.0,282.78668212890625
2016-01-25,495.0,275.1078186035156
2016-01-26,496.0,273.4679260253906
2016-01-27,497.0,277.2900695800781
2016-01-28,498.0,264.88055419921875
2016-01-29,499.0,266.3910217285156
2016-01-30,500.0,265.5352783203125
2016-01-31,501.0,258.965576171875
2016-02-01,502.0,258.6714782714844
2016-02-02,503.0,259.9430847167969
2016-02-03,504.0,253.68511962890625
2016-02-04,505.0,267.2845764160156
2016-02-05,506.0,266.58551025390625
2016-02-06,507.0,259.6703491210937
2016-02-07,508.0,259.6304931640625
2016-02-08,509.0,258.7631530761719
2016-02-09,510.0,260.0476989746094
2016-02-10,511.0,262.8436584472656
2016-02-11,512.0,262.2463073730469
2016-02-12,513.0,264.8628234863281
2016-02-13,514.0,270.0992431640625
2016-02-14,515.0,280.50006103515625
2016-02-15,516.0,276.92547607421875
2016-02-16,517.0,284.9566345214844
2016-02-17,518.0,291.5216064453125
2016-02-18,519.0,294.74737548828125
2016-02-19,520.0,292.1306457519531
2016-02-20,521.0,303.5018005371094
2016-02-21,522.0,307.69091796875
2016-02-22,523.0,309.4281311035156
2016-02-23,524.0,300.4398803710937
2016-02-24,525.0,305.1303100585937
2016-02-25,526.0,304.0057373046875
2016-02-26,527.0,311.5057983398437
2016-02-27,528.0,311.7703552246094
2016-02-28,529.0,312.7960205078125
2016-02-29,530.0,314.2794494628906
2016-03-01,531.0,311.7373352050781
2016-03-02,532.0,301.2141418457031
2016-03-03,533.0,297.54498291015625
2016-03-04,534.0,288.74298095703125
2016-03-05,535.0,281.457275390625
2016-03-06,536.0,286.97613525390625
2016-03-07,537.0,290.5680847167969
2016-03-08,538.0,291.4474792480469
2016-03-09,539.0,292.0726318359375
2016-03-10,540.0,292.0267639160156
2016-03-11,541.0,293.1456298828125
2016-03-12,542.0,286.1480712890625
2016-03-13,543.0,288.04522705078125
2016-03-14,544.0,291.6845092773437
2016-03-15,545.0,294.4962463378906
2016-03-16,546.0,292.6392822265625
2016-03-17,547.0,290.6446838378906
2016-03-18,548.0,282.8565673828125
2016-03-19,549.0,283.4753723144531
2016-03-20,550.0,286.1376342773437
2016-03-21,551.0,287.7581481933594
2016-03-22,552.0,294.0147705078125
2016-03-23,553.0,296.2938537597656
2016-03-24,554.0,294.6462097167969
2016-03-25,555.0,295.1376037597656
2016-03-26,556.0,295.6809387207031
2016-03-27,557.0,302.0917358398437
2016-03-28,558.0,297.5389099121094
2016-03-29,559.0,289.6092224121094
2016-03-30,560.0,288.6881408691406
2016-03-31,561.0,290.1406555175781
2016-04-01,562.0,293.7587890625
2016-04-02,563.0,295.80615234375
2016-04-03,564.0,295.9943542480469
2016-04-04,565.0,295.5013427734375
2016-04-05,566.0,299.5619812011719
2016-04-06,567.0,299.6341247558594
2016-04-07,568.0,300.8861083984375
2016-04-08,569.0,297.61328125
2016-04-09,570.0,296.9491577148437
2016-04-10,571.0,298.4101257324219
2016-04-11,572.0,296.8751220703125
2016-04-12,573.0,298.1278991699219
2016-04-13,574.0,298.6566162109375
2016-04-14,575.0,300.1004333496094
2016-04-15,576.0,302.5295715332031
2016-04-16,577.0,303.1343078613281
2016-04-17,578.0,301.5160522460937
2016-04-18,579.0,300.1337585449219
2016-04-19,580.0,302.7521667480469
2016-04-20,581.0,307.9314880371094
2016-04-21,582.0,313.8004455566406
2016-04-22,583.0,309.34625244140625
2016-04-23,584.0,312.5005187988281
2016-04-24,585.0,317.536865234375
2016-04-25,586.0,318.5323791503906
2016-04-26,587.0,319.8963623046875
2016-04-27,588.0,305.87908935546875
2016-04-28,589.0,307.3943786621094
2016-04-29,590.0,311.4329528808594
2016-04-30,591.0,306.7939453125
2016-05-01,592.0,309.50341796875
2016-05-02,593.0,303.34197998046875
2016-05-03,594.0,309.5936584472656
2016-05-04,595.0,308.0416259765625
2016-05-05,596.0,309.2048645019531
2016-05-06,597.0,318.5493469238281
2016-05-07,598.0,317.809814453125
2016-05-08,599.0,317.9062805175781
2016-05-09,600.0,319.602294921875
2016-05-10,601.0,312.10284423828125
2016-05-11,602.0,313.67559814453125
2016-05-12,603.0,314.8694763183594
2016-05-13,604.0,317.1643371582031
2016-05-14,605.0,317.1650390625
2016-05-15,606.0,318.88494873046875
2016-05-16,607.0,314.5173034667969
2016-05-17,608.0,313.99322509765625
2016-05-18,609.0,311.5535888671875
2016-05-19,610.0,300.5926513671875
2016-05-20,611.0,305.18853759765625
2016-05-21,612.0,305.5415344238281
2016-05-22,613.0,303.2951354980469
2016-05-23,614.0,306.8004455566406
2016-05-24,615.0,305.215576171875
2016-05-25,616.0,305.995361328125
2016-05-26,617.0,309.2660217285156
2016-05-27,618.0,323.78033447265625
2016-05-28,619.0,362.4700622558594
2016-05-29,620.0,359.9404602050781
2016-05-30,621.0,364.860595703125
2016-05-31,622.0,366.9539184570313
2016-06-01,623.0,372.3955993652344
2016-06-02,624.0,373.5138549804688
2016-06-03,625.0,392.0608825683594
2016-06-04,626.0,394.4944152832031
2016-06-05,627.0,399.7337341308594
2016-06-06,628.0,405.0477294921875
2016-06-07,629.0,396.58642578125
2016-06-08,630.0,400.80279541015625
2016-06-09,631.0,397.3378601074219
2016-06-10,632.0,404.9579162597656
2016-06-11,633.0,425.4747619628906
2016-06-12,634.0,474.2591247558594
2016-06-13,635.0,495.93463134765625
2016-06-14,636.0,485.7297973632813
2016-06-15,637.0,489.3038635253906
2016-06-16,638.0,536.3297729492188
2016-06-17,639.0,521.4517211914062
2016-06-18,640.0,526.547119140625
2016-06-19,641.0,523.8552856445312
2016-06-20,642.0,502.6083984375
2016-06-21,643.0,454.7111206054688
2016-06-22,644.0,403.1624755859375
2016-06-23,645.0,428.7322998046875
2016-06-24,646.0,485.7970275878906
2016-06-25,647.0,485.6684875488281
2016-06-26,648.0,468.4881591796875
2016-06-27,649.0,495.594482421875
2016-06-28,650.0,484.5360412597656
2016-06-29,651.0,475.6839294433594
2016-06-30,652.0,505.1669006347656
2016-07-01,653.0,509.4508666992188
2016-07-02,654.0,530.095703125
2016-07-03,655.0,495.9072570800781
2016-07-04,656.0,514.9220581054688
2016-07-05,657.0,517.419189453125
2016-07-06,658.0,524.3717651367188
2016-07-07,659.0,496.328857421875
2016-07-08,660.0,514.490966796875
2016-07-09,661.0,502.4778137207031
2016-07-10,662.0,501.9013671875
2016-07-11,663.0,498.9284362792969
2016-07-12,664.0,500.8675231933594
2016-07-13,665.0,498.9464111328125
2016-07-14,666.0,492.9053955078125
2016-07-15,667.0,502.9231262207031
2016-07-16,668.0,501.03656005859375
2016-07-17,669.0,513.574462890625
2016-07-18,670.0,507.5448913574219
2016-07-19,671.0,513.4014892578125
2016-07-20,672.0,502.7452697753906
2016-07-21,673.0,502.5026550292969
2016-07-22,674.0,496.2769165039063
2016-07-23,675.0,500.042724609375
2016-07-24,676.0,504.181884765625
2016-07-25,677.0,499.15826416015625
2016-07-26,678.0,495.8040466308594
2016-07-27,679.0,494.78411865234375
2016-07-28,680.0,497.7847595214844
2016-07-29,681.0,496.5925903320313
2016-07-30,682.0,495.1224365234375
2016-07-31,683.0,472.7060241699219
2016-08-01,684.0,459.9241027832031
2016-08-02,685.0,410.5474548339844
2016-08-03,686.0,425.0318908691406
2016-08-04,687.0,440.5675659179688
2016-08-05,688.0,439.9717102050781
2016-08-06,689.0,449.7153930664063
2016-08-07,690.0,453.40423583984375
2016-08-08,691.0,453.5753479003906
2016-08-09,692.0,451.8070983886719
2016-08-10,693.0,454.8690490722656
2016-08-11,694.0,454.8837890625
2016-08-12,695.0,454.5559387207031
2016-08-13,696.0,453.0310974121094
2016-08-14,697.0,441.9873046875
2016-08-15,698.0,440.43792724609375
2016-08-16,699.0,443.2292175292969
2016-08-17,700.0,439.5154113769531
2016-08-18,701.0,436.3786926269531
2016-08-19,702.0,440.3197326660156
2016-08-20,703.0,444.9606323242188
2016-08-21,704.0,445.1397399902344
2016-08-22,705.0,446.8796691894531
2016-08-23,706.0,442.1485290527344
2016-08-24,707.0,438.3694763183594
2016-08-25,708.0,438.0295715332031
2016-08-26,709.0,441.2354431152344
2016-08-27,710.0,433.84869384765625
2016-08-28,711.0,437.3329162597656
2016-08-29,712.0,438.1158447265625
2016-08-30,713.0,441.2461853027344
2016-08-31,714.0,438.1877746582031
2016-09-01,715.0,431.2108154296875
2016-09-02,716.0,432.9950256347656
2016-09-03,717.0,450.05413818359375
2016-09-04,718.0,457.9294128417969
2016-09-05,719.0,455.6716003417969
2016-09-06,720.0,455.1416320800781
2016-09-07,721.0,460.7467346191406
2016-09-08,722.0,470.7373046875
2016-09-09,723.0,469.1985168457031
2016-09-10,724.0,469.6866149902344
2016-09-11,725.0,457.21099853515625
2016-09-12,726.0,456.1936340332031
2016-09-13,727.0,461.8611450195313
2016-09-14,728.0,460.44183349609375
2016-09-15,729.0,458.472412109375
2016-09-16,730.0,466.8664245605469
2016-09-17,731.0,466.1056823730469
2016-09-18,732.0,468.73724365234375
2016-09-19,733.0,467.23443603515625
2016-09-20,734.0,468.6533203125
2016-09-21,735.0,458.2174682617188
2016-09-22,736.0,455.8853149414063
2016-09-23,737.0,464.6539001464844
2016-09-24,738.0,464.4866638183594
2016-09-25,739.0,463.0643310546875
